Identifier	BACKGROUND	LINE	GENOTYPE	SEX	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	Centroid Size	Log Centroid Size
Sam_14541_p_F_00005.jpg	Sam	14541	p	F	741.0	555.0	649.0	679.0	673.0	750.0	515.0	817.0	530.0	842.0	404.0	872.0	998.0	906.0	1140.0	754.0	1102.0	664.0	823.9116727201069	6.714063330863018
Sam_14541_p_F_00005b.jpg	Sam	14541	p	F	667.0	71.0	561.0	181.0	581.0	248.0	437.0	293.0	444.0	319.0	321.0	335.0	868.0	423.0	1017.0	283.0	984.0	197.0	765.5343812585355	6.640574127555567
Sam_14541_p_F_00006.jpg	Sam	14541	p	F	748.0	671.0	657.0	786.0	676.0	846.0	542.0	898.0	550.0	922.0	437.0	945.0	964.0	1004.0	1107.0	860.0	1072.0	778.0	744.0134407388082	6.612059100179064
Sam_14541_p_F_00006b.jpg	Sam	14541	p	F	547.0	63.0	495.0	199.0	538.0	250.0	426.0	346.0	441.0	365.0	345.0	427.0	854.0	303.0	944.0	122.0	880.0	54.0	739.1141845329298	6.605452421235597
Sam_14541_p_M_00001.jpg	Sam	14541	p	M	753.0	507.0	667.0	616.0	696.0	673.0	558.0	729.0	564.0	751.0	455.0	773.0	967.0	821.0	1097.0	682.0	1060.0	602.0	712.3228044768592	6.568531185741884
Sam_14541_p_M_00002.jpg	Sam	14541	p	M	746.0	554.0	649.0	667.0	670.0	725.0	531.0	778.0	538.0	801.0	434.0	823.0	961.0	881.0	1084.0	745.0	1048.0	660.0	729.2556326678442	6.592024332636883
Sam_14541_p_M_00002b.jpg	Sam	14541	p	M	699.0	72.0	623.0	189.0	649.0	239.0	529.0	305.0	538.0	324.0	440.0	359.0	926.0	354.0	1041.0	208.0	999.0	134.0	683.7616543796529	6.527609398387497
Sam_14541_p_M_00003.jpg	Sam	14541	p	M	646.0	642.0	560.0	741.0	578.0	792.0	457.0	836.0	464.0	857.0	372.0	877.0	836.0	926.0	951.0	801.0	918.0	729.0	647.1762596936874	6.472618683510445
Sam_14541_p_M_00003b.jpg	Sam	14541	p	M	638.0	240.0	564.0	351.0	593.0	402.0	460.0	461.0	467.0	481.0	369.0	509.0	855.0	536.0	980.0	397.0	944.0	319.0	686.1964409376922	6.531163943785559
Sam_14541_p_M_00004.jpg	Sam	14541	p	M	739.0	605.0	657.0	713.0	679.0	764.0	550.0	814.0	556.0	834.0	459.0	856.0	929.0	912.0	1066.0	775.0	1031.0	697.0	674.8927486810198	6.514553787405109
Sam_14541_p_M_00005.jpg	Sam	14541	p	M	786.0	579.0	711.0	683.0	736.0	736.0	605.0	792.0	613.0	812.0	511.0	838.0	988.0	880.0	1120.0	744.0	1081.0	663.0	675.9367163014925	6.516099456722191
Sam_14541_p_M_00005b.jpg	Sam	14541	p	M	585.0	227.0	483.0	332.0	498.0	387.0	375.0	431.0	383.0	451.0	280.0	468.0	765.0	538.0	893.0	412.0	864.0	333.0	682.1995472163715	6.525322206273348
Sam_14541_p_M_00006.jpg	Sam	14541	p	M	573.0	264.0	501.0	368.0	527.0	417.0	407.0	472.0	413.0	492.0	321.0	516.0	781.0	548.0	898.0	411.0	861.0	338.0	648.9713227699493	6.475388528932678
Sam_14541_p_M_00007.jpg	Sam	14541	p	M	818.0	542.0	735.0	655.0	762.0	709.0	631.0	769.0	640.0	789.0	540.0	816.0	1036.0	839.0	1164.0	698.0	1126.0	621.0	701.3016469394607	6.552938103949434
Sam_14541_w_F_00001.jpg	Sam	14541	w	F	815.0	204.0	707.0	311.0	724.0	382.0	560.0	425.0	569.0	452.0	435.0	463.0	1014.0	581.0	1171.0	450.0	1144.0	355.0	807.0822620884303	6.693425598748257
